Index,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASVTotalReads,Sample,Reads,SampleTotalReads
781,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0138,2542,10060
782,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0139,526,8704
783,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0153,253,2572
784,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0156,2508,22161
785,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0159,43,15892
786,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0163,85,6614
787,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0165,81,6442
788,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0170,202,8583
789,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0205,32,8580
790,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0241,163,7979
791,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0254,42,5585
792,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0259,795,13930
793,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,SCA0013,1033,15619
820,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fabales_72025,f__Fabaceae_3803,g__Medicago_3877,NA,16182,Bb004,252,16568
842,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Vitales_403667,f__Vitaceae_3602,g__Vitis_3603,s__Vitis rotundifolia_103349,14492,Bi002,7,11612
849,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Rubus_23216,s__Rubus idaeus_32247,14366,Bg019,17,620
850,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0071,13,9895
851,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0119,366,10030
852,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0138,7,10060
853,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0150,3238,6269
854,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0153,8,2572
855,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0156,9107,22161
856,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0159,113,15892
857,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,KLS0165,47,6442
858,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,s__Vaccinium corymbosum_69266,12909,SCA0013,10,15619
859,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,Bb007,22,9314
860,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,Bb010,142,2199
861,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,Bb011,661,3914
862,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,Bb017,27,5379
863,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,KLS0095,158,18048
864,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,KLS0106,29,10127
865,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,KLS0119,9248,10030
866,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,KLS0135,7,1679
867,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,KLS0136,2097,7675
868,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,g__Prunus_3754,s__Prunus armeniaca_36596,12489,KLS0139,9,8704
870,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb003,208,20886
871,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb005,86,9485
872,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb007,4548,9314
873,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb008,337,5416
874,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb009,1286,6545
875,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb011,415,3914
876,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb012,5292,20109
877,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb013,34,5097
878,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bb014,3,12842
879,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,Bi002,101,11612
880,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,KLS0134,20,9671
881,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,KLS0139,25,8704
882,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,KLS0155,4,13716
883,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Boraginales_1538097,f__Boraginaceae_21571,NA,NA,12438,KLS0165,79,6442
918,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fabales_72025,f__Fabaceae_3803,g__Securigera_118934,s__Securigera varia_53861,12157,Bi004,12,16615
942,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,11804,Bb003,11711,20886
944,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Sapindales_41937,f__Hippocastanaceae_910346,g__Aesculus_43363,s__Aesculus hippocastanum_43364,11639,Bg014,110,12426
945,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Sapindales_41937,f__Hippocastanaceae_910346,g__Aesculus_43363,s__Aesculus hippocastanum_43364,11639,Bg015,2034,4976
946,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Sapindales_41937,f__Hippocastanaceae_910346,g__Aesculus_43363,s__Aesculus hippocastanum_43364,11639,Bg016,13,2777
947,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Sapindales_41937,f__Hippocastanaceae_910346,g__Aesculus_43363,s__Aesculus hippocastanum_43364,11639,Bi001,29,912
948,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Sapindales_41937,f__Hippocastanaceae_910346,g__Aesculus_43363,s__Aesculus hippocastanum_43364,11639,Bi003,9403,16031
949,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Sapindales_41937,f__Hippocastanaceae_910346,g__Aesculus_43363,s__Aesculus hippocastanum_43364,11639,Bi004,25,16615
951,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Barbarea_50457,s__Barbarea vulgaris_50459,11463,Bb016,70,5204
952,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Barbarea_50457,s__Barbarea vulgaris_50459,11463,KLS0153,640,2572
953,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Barbarea_50457,s__Barbarea vulgaris_50459,11463,KLS0155,1006,13716
954,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Barbarea_50457,s__Barbarea vulgaris_50459,11463,KLS0156,19,22161
955,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Barbarea_50457,s__Barbarea vulgaris_50459,11463,KLS0159,8523,15892
956,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Barbarea_50457,s__Barbarea vulgaris_50459,11463,KLS0165,958,6442
957,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Barbarea_50457,s__Barbarea vulgaris_50459,11463,KLS0201,247,20647
973,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__5,o__Ranunculales_41768,f__Berberidaceae_41773,g__Podophyllum_35932,s__Podophyllum peltatum_35933,10395,Bb021,136,5131
974,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__5,o__Ranunculales_41768,f__Berberidaceae_41773,g__Podophyllum_35932,s__Podophyllum peltatum_35933,10395,Bb024,9976,14725
975,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__5,o__Ranunculales_41768,f__Berberidaceae_41773,g__Podophyllum_35932,s__Podophyllum peltatum_35933,10395,KLS0254,283,5585
982,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,NA,NA,NA,10131,Bg007,9559,11883
983,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,NA,NA,NA,10131,Bi003,572,16031
992,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Ba001,9,2683
993,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Ba002,155,5843
994,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Ba003,15,7290
995,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb005,6,9485
996,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb011,14,3914
997,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb012,29,20109
998,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb013,12,5097
999,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb014,10,12842
1000,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb015,5,5575
1001,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb018,18,4683
1002,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb019,6,16131
1003,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb020,14,19846
1004,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb021,221,5131
1005,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb022,36,14011
1006,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb023,12,5929
1007,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bb024,489,14725
1008,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bf001,547,16028
1009,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bf003,34,8362
1010,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bf004,32,3827
1011,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg001,49,312
1012,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg002,373,3172
1013,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg003,101,2451
1014,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg004,119,7480
1015,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg005,245,9286
1016,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg006,89,2003
1017,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg007,15,11883
1018,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg008,84,3687
1019,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg010,196,4077
1020,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg011,175,1652
1021,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg012,16,462
1022,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg013,10,11775
1023,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg014,17,12426
1024,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bg015,84,4976
1025,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bi001,15,912
1026,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bi002,680,11612
1027,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bi003,211,16031
1028,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bi004,112,16615
1029,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bi006,185,3862
1030,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,Bi007,6,5970
1032,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0096,10,10370
1033,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0105,5,19096
1034,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0106,29,10127
1035,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0119,28,10030
1036,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0134,62,9671
1037,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0135,12,1679
1038,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0136,6,7675
1039,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0137,111,17127
1040,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0138,52,10060
1041,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0139,38,8704
1042,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0159,159,15892
1043,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0163,92,6614
1044,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0165,100,6442
1045,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0167,9,8730
1046,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0168,5,9667
1047,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0169,91,13848
1048,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0170,87,8583
1049,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0200,19,14417
1050,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0201,70,20647
1051,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0205,11,8580
1052,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0221,678,6793
1053,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0224,14,10778
1054,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__3,o__Proteales_232378,f__Platanaceae_4401,g__Platanus_4402,s__Platanus occidentalis_4403,9663,KLS0225,185,13061
